platform_subscription_id,Variant ID_1,Line Quantity_1,Line Discounted Price_1,Variant ID_2,Line Quantity_2,Line Discounted Price_2,Variant ID_3,Line Quantity_3,Line Discounted Price_3,Variant ID_4,Line Quantity_4,Line Discounted Price_4,Variant ID_5,Line Quantity_5,Line Discounted Price_5,Variant ID_6,Line Quantity_6,Line Discounted Price_6,Variant ID_7,Line Quantity_7,Line Discounted Price_7,Variant ID_8,Line Quantity_8,Line Discounted Price_8,Variant ID_9,Line Quantity_9,Line Discounted Price_9,Variant ID_10,Line Quantity_10,Line Discounted Price_10,Variant ID_11,Line Quantity_11,Line Discounted Price_11,Variant ID_12,Line Quantity_12,Line Discounted Price_12,Variant ID_13,Line Quantity_13,Line Discounted Price_13,Variant ID_14,Line Quantity_14,Line Discounted Price_14,Variant ID_15,Line Quantity_15,Line Discounted Price_15
12049514605,CANCELLED,2023-03-15T22:01:47.814Z,2023-05-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049481837,CANCELLED,2023-03-17T17:31:28.524Z,2023-04-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049449069,CANCELLED,2023-03-25T15:11:11.619Z,2023-05-24T00:00:00.000Z,CANCELLED,2023-03-25T15:11:11.619Z,2023-05-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049416301,CANCELLED,2023-03-04T17:50:40.320Z,2023-06-02T00:00:00.000Z,CANCELLED,2023-03-04T17:50:40.320Z,2023-06-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049383533,CANCELLED,2023-02-16T16:23:00.056Z,2023-09-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049350765,CANCELLED,2023-02-02T00:28:22.925Z,2023-10-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049317997,CANCELLED,2023-03-05T17:31:05.735Z,2023-11-09T12:18:27.355Z,CANCELLED,2023-03-05T17:31:05.735Z,2023-11-09T12:18:27.355Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049285229,CANCELLED,2023-02-23T16:46:12.994Z,2023-08-23T18:43:28.476Z,CANCELLED,2023-02-23T16:46:12.994Z,2023-08-23T18:43:28.476Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049252461,CANCELLED,2022-11-01T23:31:40.659Z,2023-06-24T00:00:00.000Z,CANCELLED,2022-11-01T23:31:40.659Z,2023-06-24T00:00:00.000Z,CANCELLED,2022-11-01T23:31:40.659Z,2023-06-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049219693,ACTIVE,2023-01-28T21:56:46.414Z,2023-10-29T15:33:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049186925,CANCELLED,2023-03-27T13:30:17.515Z,2023-09-22T00:00:00.000Z,CANCELLED,2023-03-27T13:30:17.515Z,2023-09-22T00:00:00.000Z,CANCELLED,2023-03-27T13:30:17.515Z,2023-09-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049154157,ACTIVE,2022-11-01T23:27:54.034Z,2023-10-30T18:42:48.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049121389,ACTIVE,2023-02-26T16:05:26.044Z,2023-12-07T23:09:03.519Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049088621,PAUSED,2023-02-26T17:39:55.770Z,2024-01-17T00:00:00.000Z,PAUSED,2023-02-26T17:39:55.770Z,2024-01-17T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049055853,CANCELLED,2022-11-01T23:41:11.235Z,2023-04-12T00:00:00.000Z,CANCELLED,2022-11-01T23:41:11.235Z,2023-04-12T00:00:00.000Z,CANCELLED,2022-11-01T23:41:11.235Z,2023-04-12T00:00:00.000Z,CANCELLED,2022-11-01T23:41:11.235Z,2023-04-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12049023085,CANCELLED,2022-11-01T23:30:44.536Z,2023-06-10T00:00:00.000Z,CANCELLED,2022-11-01T23:30:44.536Z,2023-06-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048990317,CANCELLED,2023-03-02T02:03:50.654Z,2023-05-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048957549,CANCELLED,2022-11-01T23:32:34.542Z,2023-12-05T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048924781,CANCELLED,2023-03-10T20:43:31.636Z,2023-05-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048892013,ACTIVE,2023-02-26T22:24:54.994Z,2023-11-27T02:45:35.101Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048859245,ACTIVE,2023-02-01T22:36:06.905Z,2023-11-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048826477,CANCELLED,2023-03-01T01:46:23.088Z,2023-04-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048793709,ACTIVE,2022-11-25T17:50:19.367Z,2023-11-22T00:00:00.000Z,ACTIVE,2022-11-25T17:50:19.367Z,2023-11-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048760941,ACTIVE,2023-01-18T21:18:33.245Z,2023-11-15T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048728173,CANCELLED,2023-01-26T00:00:34.554Z,2023-11-15T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048695405,ACTIVE,2023-01-31T20:05:57.928Z,2023-11-03T00:00:00.000Z,ACTIVE,2023-01-31T20:05:57.928Z,2023-11-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048662637,CANCELLED,2023-02-16T22:56:41.410Z,2023-06-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048629869,CANCELLED,2023-03-08T03:47:31.976Z,2023-10-04T00:00:00.000Z,CANCELLED,2023-03-08T03:47:31.976Z,2023-10-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048597101,CANCELLED,2023-02-01T14:43:41.395Z,2023-04-29T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048564333,ACTIVE,2023-03-20T18:39:06.662Z,2023-11-25T21:20:06.918Z,ACTIVE,2023-03-20T18:39:06.662Z,2023-11-25T21:20:06.918Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048531565,CANCELLED,2023-03-11T00:48:03.580Z,2023-06-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048498797,CANCELLED,2023-03-08T16:05:45.035Z,2023-06-06T00:00:00.000Z,CANCELLED,2023-03-08T16:05:45.035Z,2023-06-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048466029,ACTIVE,2022-11-01T23:26:56.840Z,2023-11-08T00:00:00.000Z,ACTIVE,2022-11-01T23:26:56.840Z,2023-11-08T00:00:00.000Z,ACTIVE,2022-11-01T23:26:56.840Z,2023-11-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048433261,CANCELLED,2023-03-19T02:41:49.044Z,2023-05-18T00:00:00.000Z,CANCELLED,2023-03-19T02:41:49.044Z,2023-05-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048400493,CANCELLED,2023-03-08T17:22:37.152Z,2023-04-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048367725,ACTIVE,2022-10-30T01:45:07.269Z,2023-10-22T00:00:00.000Z,ACTIVE,2022-10-30T01:45:07.269Z,2023-10-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048334957,ACTIVE,2023-01-31T23:59:08.191Z,2023-12-21T15:51:36.058Z,ACTIVE,2023-01-31T23:59:08.191Z,2023-12-21T15:51:36.058Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048302189,CANCELLED,2023-01-19T23:13:22.920Z,2023-06-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048269421,ACTIVE,2022-11-27T19:21:11.000Z,2023-11-04T00:48:20.934Z,ACTIVE,2022-11-27T19:21:11.000Z,2023-11-04T00:48:20.934Z,ACTIVE,2022-11-27T19:21:11.000Z,2023-11-04T00:48:20.934Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048236653,CANCELLED,2023-01-11T19:35:38.113Z,2023-05-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048203885,ACTIVE,2023-02-01T22:10:56.207Z,2023-12-26T16:19:03.059Z,ACTIVE,2023-02-01T22:10:56.207Z,2023-12-26T16:19:03.059Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048171117,ACTIVE,2022-11-01T23:37:26.629Z,2023-11-03T00:00:00.000Z,ACTIVE,2022-11-01T23:37:26.629Z,2023-11-03T00:00:00.000Z,ACTIVE,2022-11-01T23:37:26.629Z,2023-11-03T00:00:00.000Z,ACTIVE,2022-11-01T23:37:26.629Z,2023-11-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048138349,ACTIVE,2022-11-01T23:44:58.795Z,2023-11-29T13:00:39.968Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048105581,ACTIVE,2023-03-10T19:28:50.365Z,2023-11-25T00:30:21.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048072813,CANCELLED,2023-03-25T15:08:54.850Z,2023-09-02T22:25:03.425Z,CANCELLED,2023-03-25T15:08:54.850Z,2023-09-02T22:25:03.425Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048040045,ACTIVE,2022-11-27T14:59:06.019Z,2023-12-08T10:35:26.013Z,ACTIVE,2022-11-27T14:59:06.019Z,2023-12-08T10:35:26.013Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12048007277,CANCELLED,2023-03-14T17:33:50.204Z,2023-05-13T00:00:00.000Z,CANCELLED,2023-03-14T17:33:50.204Z,2023-05-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047974509,ACTIVE,2023-02-14T16:29:08.327Z,2023-11-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047941741,CANCELLED,2023-01-30T05:18:30.068Z,2023-11-25T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047908973,CANCELLED,2023-03-05T19:13:28.396Z,2023-08-15T05:24:48.328Z,CANCELLED,2023-03-05T19:13:28.396Z,2023-08-15T05:24:48.328Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047876205,CANCELLED,2022-12-08T15:31:56.259Z,2023-07-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047843437,CANCELLED,2023-02-02T02:21:03.045Z,2023-05-03T00:00:00.000Z,CANCELLED,2023-02-02T02:21:03.045Z,2023-05-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047810669,CANCELLED,2023-03-09T18:54:22.433Z,2023-06-07T00:00:00.000Z,CANCELLED,2023-03-09T18:54:22.433Z,2023-06-07T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047777901,CANCELLED,2022-12-11T01:58:43.157Z,2023-09-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047745133,ACTIVE,2023-03-21T17:23:40.531Z,2023-10-23T00:00:00.000Z,ACTIVE,2023-03-21T17:23:40.531Z,2023-10-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047712365,ACTIVE,2023-01-26T03:02:47.448Z,2023-10-23T00:00:00.000Z,ACTIVE,2023-01-26T03:02:47.448Z,2023-10-23T00:00:00.000Z,ACTIVE,2023-01-26T03:02:47.448Z,2023-10-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047679597,CANCELLED,2022-11-01T23:28:51.070Z,2023-06-22T00:00:00.000Z,CANCELLED,2022-11-01T23:28:51.070Z,2023-06-22T00:00:00.000Z,CANCELLED,2022-11-01T23:28:51.070Z,2023-06-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047646829,CANCELLED,2023-03-01T18:34:44.609Z,2023-08-15T00:00:00.000Z,CANCELLED,2023-03-01T18:34:44.609Z,2023-08-15T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047614061,CANCELLED,2022-11-03T17:54:44.341Z,2023-05-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047581293,CANCELLED,2023-03-14T01:04:24.970Z,2023-05-13T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047548525,ACTIVE,2023-02-06T19:50:54.585Z,2023-11-30T01:00:00.000Z,ACTIVE,2023-02-06T19:50:54.585Z,2023-11-30T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047515757,CANCELLED,2023-01-23T19:45:01.826Z,2023-05-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047482989,CANCELLED,2023-02-07T03:00:08.199Z,2023-10-11T00:00:00.000Z,CANCELLED,2023-02-07T03:00:08.199Z,2023-10-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047450221,CANCELLED,2022-11-27T00:03:56.801Z,2024-01-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047417453,CANCELLED,2023-03-07T09:23:50.258Z,2023-07-23T00:00:00.000Z,CANCELLED,2023-03-07T09:23:50.258Z,2023-07-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047384685,PAUSED,2022-11-27T04:51:04.667Z,2024-01-12T18:15:08.000Z,PAUSED,2022-11-27T04:51:04.667Z,2024-01-12T18:15:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047351917,CANCELLED,2023-03-08T21:21:23.916Z,2023-09-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047319149,ACTIVE,2023-03-01T02:20:11.507Z,2024-01-01T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047286381,CANCELLED,2023-01-18T16:19:58.818Z,2023-09-19T00:00:00.000Z,CANCELLED,2023-01-18T16:19:58.818Z,2023-09-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047253613,ACTIVE,2022-11-01T23:22:16.935Z,2024-01-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047220845,PAUSED,2022-11-01T23:34:31.959Z,2025-01-28T00:00:00.000Z,PAUSED,2022-11-01T23:34:31.959Z,2025-01-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047188077,ACTIVE,2022-12-28T06:06:31.705Z,2023-12-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047155309,CANCELLED,2023-03-19T20:05:32.483Z,2024-06-06T00:00:00.000Z,CANCELLED,2023-03-19T20:05:32.483Z,2024-06-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047122541,ACTIVE,2022-11-01T23:29:45.548Z,2024-01-14T00:00:00.000Z,ACTIVE,2022-11-01T23:29:45.548Z,2024-01-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047089773,CANCELLED,2023-02-05T02:28:03.589Z,2023-05-18T00:00:00.000Z,CANCELLED,2023-02-05T02:28:03.589Z,2023-05-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047057005,ACTIVE,2022-11-01T23:24:10.667Z,2023-11-30T17:27:09.896Z,ACTIVE,2022-11-01T23:24:10.667Z,2023-11-30T17:27:09.896Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12047024237,CANCELLED,2023-03-08T21:43:01.186Z,2023-06-06T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046991469,ACTIVE,2022-11-01T23:22:16.763Z,2023-11-27T00:00:00.000Z,ACTIVE,2022-11-01T23:22:16.763Z,2023-11-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046958701,CANCELLED,2023-03-08T21:41:36.264Z,2023-11-03T00:00:00.000Z,CANCELLED,2023-03-08T21:41:36.264Z,2023-11-03T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046925933,PAUSED,2023-03-25T17:29:01.800Z,2024-01-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046893165,ACTIVE,2023-03-14T00:02:41.100Z,2023-10-27T13:50:51.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046860397,ACTIVE,2023-01-31T01:04:21.015Z,2023-11-05T01:32:21.915Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046827629,CANCELLED,2023-03-16T21:42:48.554Z,2023-11-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046794861,ACTIVE,2022-11-27T01:35:59.851Z,2023-10-23T15:24:45.891Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046762093,ACTIVE,2022-11-17T03:16:20.286Z,2023-11-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046729325,PAUSED,2022-11-22T21:15:10.151Z,2023-12-27T00:00:00.000Z,PAUSED,2022-11-22T21:15:10.151Z,2023-12-27T00:00:00.000Z,PAUSED,2022-11-22T21:15:10.151Z,2023-12-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046696557,ACTIVE,2022-11-01T23:29:44.547Z,2023-10-31T00:00:00.000Z,ACTIVE,2022-11-01T23:29:44.547Z,2023-10-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046663789,CANCELLED,2023-02-21T21:17:48.415Z,2023-04-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046631021,ACTIVE,2022-11-22T04:07:20.969Z,2023-10-24T00:00:00.000Z,ACTIVE,2022-11-22T04:07:20.969Z,2023-10-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046598253,ACTIVE,2022-11-01T23:44:03.750Z,2023-12-31T15:03:56.000Z,ACTIVE,2022-11-01T23:44:03.750Z,2023-12-31T15:03:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046565485,ACTIVE,2023-02-21T12:31:50.643Z,2023-12-20T15:33:59.000Z,ACTIVE,2023-02-21T12:31:50.643Z,2023-12-20T15:33:59.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046532717,CANCELLED,2022-11-01T23:32:35.439Z,2023-12-12T00:00:00.000Z,CANCELLED,2022-11-01T23:32:35.439Z,2023-12-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046499949,CANCELLED,2022-11-24T19:42:17.807Z,2023-12-22T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046467181,CANCELLED,2023-03-17T04:35:16.661Z,2023-07-16T00:00:00.000Z,CANCELLED,2023-03-17T04:35:16.661Z,2023-07-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046434413,ACTIVE,2023-01-21T21:32:43.386Z,2023-11-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046401645,ACTIVE,2022-11-01T23:27:54.675Z,2023-11-11T21:57:05.000Z,ACTIVE,2022-11-01T23:27:54.675Z,2023-11-11T21:57:05.000Z,ACTIVE,2022-11-01T23:27:54.675Z,2023-11-11T21:57:05.000Z,ACTIVE,2022-11-01T23:27:54.675Z,2023-11-11T21:57:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046368877,CANCELLED,2023-03-07T22:08:53.834Z,2023-04-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046336109,ACTIVE,2022-11-23T20:37:47.646Z,2023-11-11T14:56:32.940Z,ACTIVE,2022-11-23T20:37:47.646Z,2023-11-11T14:56:32.940Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046303341,CANCELLED,2022-12-20T04:46:22.922Z,2023-05-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046270573,CANCELLED,2023-02-18T14:02:58.066Z,2023-06-24T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046237805,ACTIVE,2022-11-01T23:25:08.246Z,2023-12-01T01:00:00.000Z,ACTIVE,2022-11-01T23:25:08.246Z,2023-12-01T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046205037,CANCELLED,2022-11-01T23:37:25.840Z,2023-10-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046172269,ACTIVE,2023-01-02T11:20:23.760Z,2023-11-27T00:00:00.000Z,ACTIVE,2023-01-02T11:20:23.760Z,2023-11-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046139501,CANCELLED,2023-02-09T15:09:49.155Z,2023-06-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046073965,ACTIVE,2023-01-05T19:51:43.148Z,2023-12-19T00:00:00.000Z,ACTIVE,2023-01-05T19:51:43.148Z,2023-12-19T00:00:00.000Z,ACTIVE,2023-01-05T19:51:43.148Z,2023-12-19T00:00:00.000Z,ACTIVE,2023-01-05T19:51:43.148Z,2023-12-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046041197,ACTIVE,2022-11-24T02:15:09.644Z,2023-12-02T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12046008429,CANCELLED,2023-03-01T21:27:56.990Z,2023-05-22T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045975661,PAUSED,2023-02-24T13:23:15.666Z,2023-10-26T16:53:55.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045942893,CANCELLED,2022-11-01T23:46:02.458Z,2023-09-08T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045910125,CANCELLED,2023-02-16T17:07:55.549Z,2023-08-28T00:00:00.000Z,CANCELLED,2023-02-16T17:07:55.549Z,2023-08-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045877357,CANCELLED,2023-02-17T16:11:13.566Z,2023-07-25T13:10:34.799Z,CANCELLED,2023-02-17T16:11:13.566Z,2023-07-25T13:10:34.799Z,CANCELLED,2023-02-17T16:11:13.566Z,2023-07-25T13:10:34.799Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045844589,CANCELLED,2023-03-05T14:50:04.103Z,2023-05-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045811821,ACTIVE,2022-11-01T23:42:09.785Z,2023-10-30T00:00:00.000Z,ACTIVE,2022-11-01T23:42:09.785Z,2023-10-30T00:00:00.000Z,ACTIVE,2022-11-01T23:42:09.785Z,2023-10-30T00:00:00.000Z,ACTIVE,2022-11-01T23:42:09.785Z,2023-10-30T00:00:00.000Z,ACTIVE,2022-11-01T23:42:09.785Z,2023-10-30T00:00:00.000Z,ACTIVE,2022-11-01T23:42:09.785Z,2023-10-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045779053,CANCELLED,2023-03-08T05:41:48.185Z,2023-05-07T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045746285,CANCELLED,2023-01-02T16:18:38.068Z,2023-04-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045713517,CANCELLED,2023-03-21T02:03:47.877Z,2023-06-19T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045680749,ACTIVE,2023-03-04T00:59:23.046Z,2023-12-21T01:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045647981,CANCELLED,2023-03-08T15:58:19.207Z,2023-10-04T00:00:00.000Z,CANCELLED,2023-03-08T15:58:19.207Z,2023-10-04T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045615213,PAUSED,2023-03-04T23:47:18.319Z,2024-02-26T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12045582445,CANCELLED,2023-03-04T15:48:54.176Z,2023-07-15T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
